test,item,score,speaker_name,speaker,rater,rater_gender,rater_age,speaker_wav
138,54,4,S1_CHAR,3339,751,M,0,07_S1_05_CHAR.wav
138,55,3,S2_NARR,3335,751,M,0,06_S2_08_NARR.wav
138,56,6,S3_NEU,3337,751,M,0,05_S3_10_NEU.wav
138,57,3,S2_CHAR,3338,751,M,0,04_S2_01_CHAR.wav
138,4,1,S2_NARR,3335,900,M,31,57_S2_01_NARR.wav
138,5,2,S3_NEU,3337,900,M,31,56_S3_13_NEU.wav
138,6,1,S1_CHAR,3339,900,M,31,55_S1_02_CHAR.wav
138,7,1,S1_NARR,3340,900,M,31,54_S1_10_NARR.wav
138,8,1,S2_NEU,3342,900,M,31,53_S2_13_NEU.wav
138,9,1,S1_CHAR,3339,900,M,31,52_S1_10_CHAR.wav
138,10,2,S3_NARR,3343,900,M,31,51_S3_08_NARR.wav
138,11,1,S1_NEU,3336,900,M,31,50_S1_05_NEU.wav
138,12,2,S3_CHAR,3341,900,M,31,49_S3_10_CHAR.wav
138,13,1,S1_NARR,3340,900,M,31,48_S1_02_NARR.wav
138,14,1,S1_NEU,3336,900,M,31,47_S1_13_NEU.wav
138,15,2,S1_CHAR,3339,900,M,31,46_S1_08_CHAR.wav
138,16,1,S2_NARR,3335,900,M,31,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,900,M,31,44_S3_05_NEU.wav
138,18,5,S3_CHAR,3341,900,M,31,43_S3_08_CHAR.wav
138,19,3,S1_NARR,3340,900,M,31,42_S1_05_NARR.wav
138,20,3,S1_NEU,3336,900,M,31,41_S1_01_NEU.wav
138,21,6,S3_CHAR,3341,900,M,31,40_S3_13_CHAR.wav
138,22,3,S2_NARR,3335,900,M,31,39_S2_05_NARR.wav
138,23,7,S3_NEU,3337,900,M,31,38_S3_08_NEU.wav
138,24,1,S2_CHAR,3338,900,M,31,37_S2_10_CHAR.wav
138,25,4,S3_NARR,3343,900,M,31,36_S3_01_NARR.wav
138,26,1,S1_NEU,3336,900,M,31,35_S1_10_NEU.wav
138,27,1,S2_CHAR,3338,900,M,31,34_S2_08_CHAR.wav
138,28,7,S3_NARR,3343,900,M,31,33_S3_13_NARR.wav
138,29,2,S2_NEU,3342,900,M,31,32_S2_02_NEU.wav
138,30,1,S1_CHAR,3339,900,M,31,31_S1_13_CHAR.wav
138,31,6,S3_NARR,3343,900,M,31,30_S3_05_NARR.wav
138,32,1,S2_NEU,3342,900,M,31,29_S2_01_NEU.wav
138,33,1,S2_CHAR,3338,900,M,31,28_S2_02_CHAR.wav
138,34,1,S1_NARR,3340,900,M,31,27_S1_13_NARR.wav
138,35,2,S1_NEU,3336,900,M,31,26_S1_02_NEU.wav
138,36,1,S3_CHAR,3341,900,M,31,25_S3_05_CHAR.wav
138,37,3,S2_NARR,3335,900,M,31,24_S2_02_NARR.wav
138,38,2,S2_NEU,3342,900,M,31,23_S2_08_NEU.wav
138,39,1,S1_CHAR,3339,900,M,31,22_S1_01_CHAR.wav
138,40,5,S3_NARR,3343,900,M,31,21_S3_02_NARR.wav
138,41,1,S2_NEU,3342,900,M,31,20_S2_10_NEU.wav
138,42,2,S3_CHAR,3341,900,M,31,19_S3_01_CHAR.wav
138,43,1,S1_NARR,3340,900,M,31,18_S1_08_NARR.wav
138,44,3,S3_NEU,3337,900,M,31,17_S3_01_NEU.wav
138,45,2,S2_CHAR,3338,900,M,31,16_S2_13_CHAR.wav
138,46,4,S3_NARR,3343,900,M,31,15_S3_10_NARR.wav
138,47,2,S2_NEU,3342,900,M,31,14_S2_05_NEU.wav
138,48,2,S3_CHAR,3341,900,M,31,13_S3_02_CHAR.wav
138,49,1,S2_NARR,3335,900,M,31,12_S2_13_NARR.wav
138,50,1,S1_NEU,3336,900,M,31,11_S1_08_NEU.wav
138,51,1,S2_CHAR,3338,900,M,31,10_S2_05_CHAR.wav
138,52,1,S1_NARR,3340,900,M,31,09_S1_01_NARR.wav
138,53,3,S3_NEU,3337,900,M,31,08_S3_02_NEU.wav
138,54,1,S1_CHAR,3339,900,M,31,07_S1_05_CHAR.wav
138,55,2,S2_NARR,3335,900,M,31,06_S2_08_NARR.wav
138,56,6,S3_NEU,3337,900,M,31,05_S3_10_NEU.wav
138,57,1,S2_CHAR,3338,900,M,31,04_S2_01_CHAR.wav
138,4,2,S2_NARR,3335,2460,M,50,57_S2_01_NARR.wav
138,5,7,S3_NEU,3337,2460,M,50,56_S3_13_NEU.wav
138,6,1,S1_CHAR,3339,2460,M,50,55_S1_02_CHAR.wav
138,7,2,S1_NARR,3340,2460,M,50,54_S1_10_NARR.wav
138,8,3,S2_NEU,3342,2460,M,50,53_S2_13_NEU.wav
138,9,1,S1_CHAR,3339,2460,M,50,52_S1_10_CHAR.wav
138,10,6,S3_NARR,3343,2460,M,50,51_S3_08_NARR.wav
138,11,3,S1_NEU,3336,2460,M,50,50_S1_05_NEU.wav
138,12,4,S3_CHAR,3341,2460,M,50,49_S3_10_CHAR.wav
138,13,1,S1_NARR,3340,2460,M,50,48_S1_02_NARR.wav
138,14,2,S1_NEU,3336,2460,M,50,47_S1_13_NEU.wav
138,15,2,S1_CHAR,3339,2460,M,50,46_S1_08_CHAR.wav
138,16,3,S2_NARR,3335,2460,M,50,45_S2_10_NARR.wav
138,17,7,S3_NEU,3337,2460,M,50,44_S3_05_NEU.wav
138,18,7,S3_CHAR,3341,2460,M,50,43_S3_08_CHAR.wav
138,19,3,S1_NARR,3340,2460,M,50,42_S1_05_NARR.wav
138,20,2,S1_NEU,3336,2460,M,50,41_S1_01_NEU.wav
138,21,4,S3_CHAR,3341,2460,M,50,40_S3_13_CHAR.wav
138,22,2,S2_NARR,3335,2460,M,50,39_S2_05_NARR.wav
138,23,7,S3_NEU,3337,2460,M,50,38_S3_08_NEU.wav
138,24,1,S2_CHAR,3338,2460,M,50,37_S2_10_CHAR.wav
138,25,6,S3_NARR,3343,2460,M,50,36_S3_01_NARR.wav
138,26,1,S1_NEU,3336,2460,M,50,35_S1_10_NEU.wav
138,27,2,S2_CHAR,3338,2460,M,50,34_S2_08_CHAR.wav
138,28,6,S3_NARR,3343,2460,M,50,33_S3_13_NARR.wav
138,29,2,S2_NEU,3342,2460,M,50,32_S2_02_NEU.wav
138,30,1,S1_CHAR,3339,2460,M,50,31_S1_13_CHAR.wav
138,31,7,S3_NARR,3343,2460,M,50,30_S3_05_NARR.wav
138,32,3,S2_NEU,3342,2460,M,50,29_S2_01_NEU.wav
138,33,1,S2_CHAR,3338,2460,M,50,28_S2_02_CHAR.wav
138,34,2,S1_NARR,3340,2460,M,50,27_S1_13_NARR.wav
138,35,2,S1_NEU,3336,2460,M,50,26_S1_02_NEU.wav
138,36,3,S3_CHAR,3341,2460,M,50,25_S3_05_CHAR.wav
138,37,3,S2_NARR,3335,2460,M,50,24_S2_02_NARR.wav
138,38,3,S2_NEU,3342,2460,M,50,23_S2_08_NEU.wav
138,39,1,S1_CHAR,3339,2460,M,50,22_S1_01_CHAR.wav
138,40,7,S3_NARR,3343,2460,M,50,21_S3_02_NARR.wav
138,41,3,S2_NEU,3342,2460,M,50,20_S2_10_NEU.wav
138,42,3,S3_CHAR,3341,2460,M,50,19_S3_01_CHAR.wav
138,43,3,S1_NARR,3340,2460,M,50,18_S1_08_NARR.wav
138,44,7,S3_NEU,3337,2460,M,50,17_S3_01_NEU.wav
138,45,2,S2_CHAR,3338,2460,M,50,16_S2_13_CHAR.wav
138,46,6,S3_NARR,3343,2460,M,50,15_S3_10_NARR.wav
138,47,4,S2_NEU,3342,2460,M,50,14_S2_05_NEU.wav
138,48,4,S3_CHAR,3341,2460,M,50,13_S3_02_CHAR.wav
138,49,2,S2_NARR,3335,2460,M,50,12_S2_13_NARR.wav
138,50,1,S1_NEU,3336,2460,M,50,11_S1_08_NEU.wav
138,51,3,S2_CHAR,3338,2460,M,50,10_S2_05_CHAR.wav
138,52,2,S1_NARR,3340,2460,M,50,09_S1_01_NARR.wav
138,53,7,S3_NEU,3337,2460,M,50,08_S3_02_NEU.wav
138,54,2,S1_CHAR,3339,2460,M,50,07_S1_05_CHAR.wav
138,55,3,S2_NARR,3335,2460,M,50,06_S2_08_NARR.wav
138,56,7,S3_NEU,3337,2460,M,50,05_S3_10_NEU.wav
138,57,1,S2_CHAR,3338,2460,M,50,04_S2_01_CHAR.wav
